category,title,lprice,brand,maker,link,image,productId,mallName
사료,퓨리나 캣차우 컴플리트 11.3kg,62000,퓨리나,네슬레퓨리나,https://smartstore.naver.com/main/products/9138970525,https://shopping-phinf.pstatic.net/main_8668347/86683470848.jpg,86683470848,엄마의별점
사료,"캣츠러브 덕와 치킨 고양이사료 닭고기+오리, 5kg, 2개",12990,캣츠러브,팜스코,https://search.shopping.naver.com/catalog/54510362969,https://shopping-phinf.pstatic.net/main_5451036/54510362969.20250430185659.jpg,54510362969,네이버
사료,로얄캐닌 캣파우치 키튼 그레이비 85g 1박스(12개),18800,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/4843721538,https://shopping-phinf.pstatic.net/main_8238824/82388244692.32.jpg,82388244692,로얄캐닌 전문점
사료,밥이보약 캣 걱정없는 헤어볼 고양이 사료,28700,밥이보약,하림펫푸드,https://smartstore.naver.com/main/products/7661478056,https://shopping-phinf.pstatic.net/main_8520597/85205978378.1.jpg,85205978378,개밥냥밥
사료,오리젠 캣 고양이사료 6피쉬 캣 5.4kg,83000,오리젠,챔피온펫푸드,https://mamacat.co.kr/product/detail.html?product_no=380&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2238009/22380098116.3.jpg,22380098116,마마캣
사료,"밥이보약 고양이 NO 스트레스관리, 3.4kg, 1개",37180,밥이보약,하림펫푸드,https://search.shopping.naver.com/catalog/53645619296,https://shopping-phinf.pstatic.net/main_5364561/53645619296.20250319113235.jpg,53645619296,네이버
사료,"뉴트리나 프라임 캣 그린 전연령, 15kg, 1개",25680,뉴트리나,,https://search.shopping.naver.com/catalog/54024866249,https://shopping-phinf.pstatic.net/main_5402486/54024866249.20250407115231.jpg,54024866249,네이버
사료,[+2P추가] 시그니처바이 aa A/a 캔 8개+2개더 에퍼타잇 고양이 반려묘 식욕 회복,12000,시그니처바이,,https://smartstore.naver.com/main/products/5692747904,https://shopping-phinf.pstatic.net/main_8323724/83237245832.30.jpg,83237245832,힐스펫
사료,레오나르도 캣 고양이사료 샘플 50g 3개 시니어,3000,레오나르도,,https://smartstore.naver.com/main/products/5133216229,https://shopping-phinf.pstatic.net/main_8267773/82677736941.18.jpg,82677736941,나투어리베
사료,20kg 뉴캐츠맘 업그레이드 나인프리 구내건강사료 대용량 전연령 길 고양이 길냥이 캣츠맘,54410,,,https://smartstore.naver.com/main/products/692782500,https://shopping-phinf.pstatic.net/main_8088465/80884654158.4.jpg,80884654158,TACO 캐츠맘
사료,캐츠랑 NEW 캐츠랑 고양이사료 점보 업그레이드 20kg 무료배송 / 비타플러스 초특가,44900,캐츠랑,,https://link.auction.co.kr/gate/pcs?item-no=D903948144&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5643759/56437591079.jpg,56437591079,옥션
사료,"팬시피스트 화이트라벨 고양이 주식캔 습식사료 참치와 흰살생선, 85g, 24개",28700,팬시피스트,네슬레,https://smartstore.naver.com/main/products/3722957760,https://shopping-phinf.pstatic.net/main_8126747/81267475565.4.jpg,81267475565,전국구고양이
사료,"로얄캐닌 캣 스테럴라이즈드, 2kg, 1개",28990,로얄캐닌,로얄캐닌,https://search.shopping.naver.com/catalog/53663467494,https://shopping-phinf.pstatic.net/main_5366346/53663467494.20250320092150.jpg,53663467494,네이버
사료,"로얄캐닌 캣 유리너리 케어 파우치, 85g, 1개",1250,로얄캐닌,로얄캐닌,https://search.shopping.naver.com/catalog/54792899269,https://shopping-phinf.pstatic.net/main_5479289/54792899269.20250515150157.jpg,54792899269,네이버
사료,"내추럴발란스 오리지날 울트라 그레인프리 인도어 닭 연어, 2.4kg, 1개",34400,내추럴발란스,내추럴발란스,https://search.shopping.naver.com/catalog/53733308285,https://shopping-phinf.pstatic.net/main_5373330/53733308285.20250324101410.jpg,53733308285,네이버
사료,"캐츠랑 리브레 올라이프, 18kg, 1개",41500,캐츠랑,대주산업,https://smartstore.naver.com/main/products/9901990050,https://shopping-phinf.pstatic.net/main_8744649/87446492323.33.jpg,87446492323,대주펫푸드
사료,잘먹잘싸 2kg 고양이 사료 대용량 전연령 길냥이밥 길고양이사료,19800,잘먹잘싸,,https://smartstore.naver.com/main/products/7836943550,https://shopping-phinf.pstatic.net/main_8538144/85381443872.jpg,85381443872,잘먹잘싸
사료,"로얄캐닌 캣 뉴터드 세타이어티 밸런스, 1.5kg, 1개",26300,로얄캐닌,,https://search.shopping.naver.com/catalog/54790797029,https://shopping-phinf.pstatic.net/main_5479079/54790797029.20250515110858.jpg,54790797029,네이버
사료,로얄캐닌 캣파우치 인도어 그레이비 85g 1박스(12개),16900,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/5020089373,https://shopping-phinf.pstatic.net/main_8256461/82564610211.16.jpg,82564610211,로얄캐닌 전문점
사료,"뉴트로 캣 내추럴초이스 인도어 어덜트(닭고기와 현미), 2.27kg, 1개",31500,뉴트로,뉴트로,https://smartstore.naver.com/main/products/229721143,https://shopping-phinf.pstatic.net/main_1316776/13167765235.3.jpg,13167765235,건방진냥이
사료,원스캣 고양이 사료 알러지 가수분해 다이어트 헤어볼 1.2kg,16900,라이언펫,에이티바이오,https://smartstore.naver.com/main/products/7514118440,https://shopping-phinf.pstatic.net/main_8505861/85058618762.1.jpg,85058618762,라이언펫
사료,"HILLS 캣 프리스크립션 다이어트 유리너리 케어 cd 멀티케어, 1.5kg, 1개",31900,HILLS,힐스펫뉴트리션,https://search.shopping.naver.com/catalog/54793329356,https://shopping-phinf.pstatic.net/main_5479332/54793329356.20250515161810.jpg,54793329356,네이버
사료,"로얄캐닌 캣 에이징12+ 건식사료 닭고기, 2kg, 1개",34290,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/11216055910,https://shopping-phinf.pstatic.net/main_8876056/88760566241.jpg,88760566241,알러지사료
사료,로얄캐닌 키튼 4kg 새끼 아기 고양이 사료,59400,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/4843739382,https://shopping-phinf.pstatic.net/main_8238826/82388262536.48.jpg,82388262536,로얄캐닌 전문점
사료,뉴트로 내추럴초이스 캣 고양이사료 인도어 어덜트 닭고기와 현미 2.27kg,31900,뉴트로,,https://mamacat.co.kr/product/detail.html?product_no=417&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_4482451/44824512788.3.jpg,44824512788,마마캣
사료,1+1 팬시피스트 주식캔 화이트라벨 파테 흰살생선&amp;참치85g+연어85g,2360,팬시피스트,네슬레퓨리나,https://smartstore.naver.com/main/products/10516593260,https://shopping-phinf.pstatic.net/main_8806109/88061098620.jpg,88061098620,뚜뚜펫
사료,"웰니스 시그니쳐 셀렉트 플레이크 참치+새우, 79g, 12개",38640,웰니스,웰니스,https://search.shopping.naver.com/catalog/58019637745,https://shopping-phinf.pstatic.net/main_5801963/58019637745.20251204144211.jpg,58019637745,네이버
사료,위스카스 파우치 24개 골라담기+캣닢쿠션+템테이션12gx3팩,19130,위스카스,마즈,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=93718383&vodFlag=N&prdseqnum=93718383&utm_source=price&utm_medium=affiliate&utm_campaign=naver,https://shopping-phinf.pstatic.net/main_2769951/27699517455.170.jpg,27699517455,GSSHOP
사료,게더 프리 에이커 캣 고양이사료 3.6kg (유통기한26년10월),82000,게더,펫큐리안,https://smartstore.naver.com/main/products/8606883626,https://shopping-phinf.pstatic.net/main_8615138/86151383949.8.jpg,86151383949,뚜뚜펫
사료,"프로플랜 리브클리어 인도어 헤어볼 닭고기, 1.5kg, 1개",37490,프로플랜,,https://search.shopping.naver.com/catalog/54790472082,https://shopping-phinf.pstatic.net/main_5479047/54790472082.20250515101852.jpg,54790472082,네이버
사료,뉴트리나 프라임캣 그린 에코 15kg 블루 20kg 고양이사료 대용량 길고양이사료 길냥이밥 뉴트리나 무료배송이벤트,26250,뉴트리나,,https://link.gmarket.co.kr/gate/pcs?item-no=3984668979&sub-id=1003&service-code=10000003&lcd=100000038,https://shopping-phinf.pstatic.net/main_5403355/54033552916.1.jpg,54033552916,G마켓
사료,몬지 사료 샘플 (고양이 키튼 치킨),6000,몬지,몬지,https://smartstore.naver.com/main/products/4764819262,https://shopping-phinf.pstatic.net/main_8230934/82309341182.9.jpg,82309341182,몬지코리아
사료,"로얄캐닌 에이징 12세이상, 4kg, 1개",69000,로얄캐닌,로얄캐닌,https://search.shopping.naver.com/catalog/55400128680,https://shopping-phinf.pstatic.net/main_5540012/55400128680.20250620174616.jpg,55400128680,네이버
사료,로얄캐닌 마더앤베이비캣캔 트레이 100g x 24개 1박스 아기고양이 습식사료 주식캔,39600,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/6299386714,https://shopping-phinf.pstatic.net/main_8384388/83843889203.4.jpg,83843889203,로얄캐닌 전문점
사료,"프로베스트 캣 밸런스 고양이사료, 15kg, 1개",35900,프로베스트,대한사료,https://search.shopping.naver.com/catalog/54648367153,https://shopping-phinf.pstatic.net/main_5464836/54648367153.20250508154229.jpg,54648367153,네이버
사료,로얄캐닌 캣 인도어 롱헤어 10kg 변냄새 감소,123900,로얄캐닌,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=150565&og_tag_id=13239856&routing_short_id=b0f3az&tracking_template_id=f451198ff33ba35e40514d24e3c52451&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_5592053/55920532104.jpg,55920532104,펫프렌즈
사료,힐스 고양이 캣 지아이 gi 바이옴 GI biome 1.81kg 변비 설사 구토 복부팽만,48900,,,https://smartstore.naver.com/main/products/5764338780,https://shopping-phinf.pstatic.net/main_8330883/83308838194.jpg,83308838194,힐스펫
사료,"캐츠랑 전연령 단백질원 75% 이상, 20kg, 1개",52000,캐츠랑,대주산업,https://search.shopping.naver.com/catalog/54646339202,https://shopping-phinf.pstatic.net/main_5464633/54646339202.20250508121647.jpg,54646339202,네이버
사료,"퓨어비타 캣 그레인프리 치킨, 5.44kg, 1개",53000,퓨어비타,KLN엔터프라이즈,https://smartstore.naver.com/main/products/11188388174,https://shopping-phinf.pstatic.net/main_8873289/88732898496.1.jpg,88732898496,캣츠홈
사료,프로베스트 캣 그린 15kg 고양이 대용량 길냥이 길고양이사료+증)캣 그린 40g,40400,프로베스트,우리와,https://smartstore.naver.com/main/products/5965485675,https://shopping-phinf.pstatic.net/main_8350998/83509985163.30.jpg,83509985163,이리온몰공식
사료,로얄캐닌 캣 마더&amp;베이비 10kg 면역증진,118000,로얄캐닌,,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=150568&og_tag_id=13239862&routing_short_id=bpsjx&tracking_template_id=9cd40e05b7b66fb19a4fe38cb52b2f06&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_4746305/47463059986.jpg,47463059986,펫프렌즈
사료,"팬시피스트 화이트라벨 고양이 주식캔 6종 혼합 콤보 85g, 24개",28800,팬시피스트,네슬레퓨리나,https://mamacat.co.kr/product/detail.html?product_no=814&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_4819788/48197882759.3.jpg,48197882759,마마캣
사료,"위스카스 성묘용 고등어 파우치, 80g, 1개",850,위스카스,MARS PETCARE,https://search.shopping.naver.com/catalog/54856665664,https://shopping-phinf.pstatic.net/main_5485666/54856665664.20250519111003.jpg,54856665664,네이버
사료,"로얄캐닌 캣 스테럴라이즈드 그레이비 파우치, 85g, 1개",1250,로얄캐닌,로얄캐닌,https://search.shopping.naver.com/catalog/54791676191,https://shopping-phinf.pstatic.net/main_5479167/54791676191.20250515124232.jpg,54791676191,네이버
사료,[고양이 생식] 낱팩 구매,2300,정글키친,,https://smartstore.naver.com/main/products/4944992777,https://shopping-phinf.pstatic.net/main_8248951/82489517097.16.jpg,82489517097,정글키친
사료,"로얄캐닌 캣 아날러제닉, 2kg, 1개",43900,로얄캐닌,로얄캐닌,https://search.shopping.naver.com/catalog/54790780881,https://shopping-phinf.pstatic.net/main_5479078/54790780881.20250515104921.jpg,54790780881,네이버
사료,펠리코 고양이대용량사료 길고양이사료 길냥이 브프캣 20kg,33900,,팜스코,https://smartstore.naver.com/main/products/5402248613,https://shopping-phinf.pstatic.net/main_8294674/82946742241.25.jpg,82946742241,펠리코
사료,"로얄캐닌 캣 헤어볼 케어 그레이비 파우치, 85g, 1개",1240,로얄캐닌,로얄캐닌,https://search.shopping.naver.com/catalog/54791280545,https://shopping-phinf.pstatic.net/main_5479128/54791280545.20250515122104.jpg,54791280545,네이버
사료,"보레알 캣 닭고기+칠면조 캔, 80g, 1개",2000,보레알,보레알,https://search.shopping.naver.com/catalog/54790472720,https://shopping-phinf.pstatic.net/main_5479047/54790472720.20250515102905.jpg,54790472720,네이버
사료,로얄캐닌 캣 고양이 얼리 레날 400g,10000,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/5908735607,https://shopping-phinf.pstatic.net/main_8345323/83453235095.jpg,83453235095,봉쥬르펫
사료,"베스트 야옹이 전연령, 20kg, 1개",31110,,서울사료,https://search.shopping.naver.com/catalog/54647382288,https://shopping-phinf.pstatic.net/main_5464738/54647382288.20250508143237.jpg,54647382288,네이버
사료,퓨리나 키튼차우 6.35kg 고양이사료,35000,캣차우,네슬레퓨리나,https://smartstore.naver.com/main/products/4835350689,https://shopping-phinf.pstatic.net/main_8237987/82379873641.jpg,82379873641,네슬레 퓨리나 온라인몰
사료,뉴트리나 프라임캣 옐로우 20kg 고양이사료 대용량 길고양이사료 길냥이밥 전연령 뉴트리나,25500,뉴트리나,,https://link.auction.co.kr/gate/pcs?item-no=F247577073&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5532659/55326599900.1.jpg,55326599900,옥션
사료,로얄캐닌 캣 FIT 어덜트 10kg 체중관리,104500,로얄캐닌,로얄캐닌,https://a.pet-friends.co.kr/@petfriends/navershopping?campaign=navershopping&content=150046&og_tag_id=13239806&routing_short_id=iszvai&tracking_template_id=e9a6b10a50463402ad9546c5c1e18a05&ad_type=click&term={query}&query={query},https://shopping-phinf.pstatic.net/main_4746306/47463066929.jpg,47463066929,펫프렌즈
사료,프라임캣 블루 20kg 고양이사료 대용량 길냥이밥 길고양이사료 뉴트리나,28800,,,https://smartstore.naver.com/main/products/10477057564,https://shopping-phinf.pstatic.net/main_8802156/88021562865.jpg,88021562865,한양사료유통
사료,로얄캐닌 인도어7+ 8kg 7세이상 중년기 노령묘 고양이사료,110800,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/9385405631,https://shopping-phinf.pstatic.net/main_8692990/86929905954.9.jpg,86929905954,로얄캐닌 전문점
사료,로얄캐닌 고양이사료 인도어 10kg,129800,로얄캐닌,로얄캐닌,https://smartstore.naver.com/main/products/9866444713,https://shopping-phinf.pstatic.net/main_8741094/87410946986.25.jpg,87410946986,로얄캐닌 전문점
사료,웨루바 캣 고양이 습식사료 주식캔 골디락스 90g,3000,웨루바,,https://smartstore.naver.com/main/products/6689570706,https://shopping-phinf.pstatic.net/main_8423407/84234071028.7.jpg,84234071028,뚜뚜펫
사료,ANF 고양이사료 6Free 캣 인도어 어덜트 5.6kg,49900,ANF,,https://mamacat.co.kr/product/detail.html?product_no=5248&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2766895/27668956748.16.jpg,27668956748,마마캣
사료,"힐스사이언스다이어트 고양이 다이어트 사료 어덜트 퍼펙트 웨이트, 1.4kg, 1개",35010,힐스사이언스다이어트,힐스펫뉴트리션,https://search.shopping.naver.com/catalog/55933353259,https://shopping-phinf.pstatic.net/main_5593335/55933353259.20250724122901.jpg,55933353259,네이버
